StateFIPS,State,Year,Sex,Value
30,Montana,2013,Female,21.7
30,Montana,2014,Male,9.1
30,Montana,2014,Female,18.7
30,Montana,2015,Male,7.6
30,Montana,2015,Female,22.7
30,Montana,2016,Male,7.8
30,Montana,2016,Female,18.7
30,Montana,2017,Male,7.8
30,Montana,2017,Female,20.3
30,Montana,2018,Male,9.5
30,Montana,2018,Female,19.3
30,Montana,2019,Male,10.0
30,Montana,2019,Female,18.2
30,Montana,2020,Male,7.5
30,Montana,2020,Female,18.4
31,Nebraska,2011,Male,5.8
31,Nebraska,2011,Female,21.0
31,Nebraska,2012,Male,7.9
31,Nebraska,2012,Female,21.2
31,Nebraska,2013,Male,7.5
31,Nebraska,2013,Female,22.0
31,Nebraska,2014,Male,6.2
31,Nebraska,2014,Female,20.0
31,Nebraska,2015,Male,7.3
31,Nebraska,2015,Female,22.6
31,Nebraska,2016,Male,8.3
31,Nebraska,2016,Female,23.1
31,Nebraska,2017,Male,8.0
31,Nebraska,2017,Female,24.8
31,Nebraska,2018,Male,7.7
31,Nebraska,2018,Female,27.3
31,Nebraska,2019,Male,8.5
31,Nebraska,2019,Female,21.8
31,Nebraska,2020,Male,7.9
31,Nebraska,2020,Female,22.6
32,Nevada,2011,Male,7.1
32,Nevada,2011,Female,26.3
32,Nevada,2012,Male,6.9
32,Nevada,2012,Female,23.8
32,Nevada,2013,Male,8.2
32,Nevada,2013,Female,23.8
32,Nevada,2014,Male,7.6
32,Nevada,2014,Female,28.0
32,Nevada,2015,Male,7.6
32,Nevada,2015,Female,23.6
32,Nevada,2016,Male,6.9
32,Nevada,2016,Female,20.2
32,Nevada,2017,Male,6.2
32,Nevada,2017,Female,21.4
32,Nevada,2018,Male,7.0
32,Nevada,2018,Female,20.9
32,Nevada,2019,Male,5.9
32,Nevada,2019,Female,17.2
33,New Hampshire,2011,Male,7.5
33,New Hampshire,2011,Female,21.6
33,New Hampshire,2012,Male,9.2
33,New Hampshire,2012,Female,27.9
33,New Hampshire,2013,Male,7.9
33,New Hampshire,2013,Female,25.7
33,New Hampshire,2014,Male,9.4
33,New Hampshire,2014,Female,24.5
33,New Hampshire,2015,Male,6.8
33,New Hampshire,2015,Female,23.4
33,New Hampshire,2016,Male,8.1
33,New Hampshire,2016,Female,23.4
33,New Hampshire,2017,Male,6.8
33,New Hampshire,2017,Female,18.9
33,New Hampshire,2018,Male,7.8
33,New Hampshire,2018,Female,21.8
33,New Hampshire,2019,Male,5.5
33,New Hampshire,2019,Female,19.7
33,New Hampshire,2020,Male,6.5
33,New Hampshire,2020,Female,18.2
34,New Jersey,2011,Male,10.4
34,New Jersey,2011,Female,27.4
34,New Jersey,2012,Male,10.6
34,New Jersey,2012,Female,27.9
34,New Jersey,2013,Male,10.5
