StateFIPS,State,Year,Sex,Value
30,Montana,2011,Male,40.5
30,Montana,2011,Female,11.1
30,Montana,2012,Male,38.5
30,Montana,2012,Female,12.4
30,Montana,2013,Male,32.8
30,Montana,2013,Female,10.7
30,Montana,2014,Male,34.4
30,Montana,2014,Female,8.7
30,Montana,2015,Male,39.0
30,Montana,2015,Female,9.4
30,Montana,2016,Male,40.8
30,Montana,2016,Female,11.2
30,Montana,2017,Male,36.1
30,Montana,2017,Female,10.9
30,Montana,2018,Male,36.3
30,Montana,2018,Female,9.9
30,Montana,2019,Male,41.5
30,Montana,2019,Female,8.6
30,Montana,2020,Male,34.6
30,Montana,2020,Female,7.4
31,Nebraska,2011,Male,40.2
31,Nebraska,2011,Female,8.0
31,Nebraska,2012,Male,37.0
31,Nebraska,2012,Female,8.3
31,Nebraska,2013,Male,36.0
31,Nebraska,2013,Female,8.4
31,Nebraska,2014,Male,34.6
31,Nebraska,2014,Female,8.1
31,Nebraska,2015,Male,34.8
31,Nebraska,2015,Female,10.6
31,Nebraska,2016,Male,33.5
31,Nebraska,2016,Female,8.6
31,Nebraska,2017,Male,37.0
31,Nebraska,2017,Female,8.6
31,Nebraska,2018,Male,35.7
31,Nebraska,2018,Female,8.3
31,Nebraska,2019,Male,36.0
31,Nebraska,2019,Female,7.3
31,Nebraska,2020,Male,28.9
31,Nebraska,2020,Female,5.0
32,Nevada,2011,Male,35.7
32,Nevada,2011,Female,9.0
32,Nevada,2012,Male,34.8
32,Nevada,2012,Female,10.3
32,Nevada,2013,Male,33.1
32,Nevada,2013,Female,8.7
32,Nevada,2014,Male,34.3
32,Nevada,2014,Female,9.9
32,Nevada,2015,Male,31.6
32,Nevada,2015,Female,9.0
32,Nevada,2016,Male,33.2
32,Nevada,2016,Female,8.7
32,Nevada,2017,Male,30.0
32,Nevada,2017,Female,9.5
32,Nevada,2018,Male,28.4
32,Nevada,2018,Female,8.4
32,Nevada,2019,Male,28.1
32,Nevada,2019,Female,7.0
33,New Hampshire,2011,Male,52.9
33,New Hampshire,2011,Female,13.3
33,New Hampshire,2012,Male,51.3
33,New Hampshire,2012,Female,10.5
33,New Hampshire,2013,Male,45.9
33,New Hampshire,2013,Female,13.4
33,New Hampshire,2014,Male,42.6
33,New Hampshire,2014,Female,10.4
33,New Hampshire,2015,Male,44.6
33,New Hampshire,2015,Female,13.2
33,New Hampshire,2016,Male,48.9
33,New Hampshire,2016,Female,12.9
33,New Hampshire,2017,Male,46.1
33,New Hampshire,2017,Female,12.8
33,New Hampshire,2018,Male,45.9
33,New Hampshire,2018,Female,12.3
33,New Hampshire,2019,Male,40.6
33,New Hampshire,2019,Female,11.8
33,New Hampshire,2020,Male,37.8
33,New Hampshire,2020,Female,12.3
34,New Jersey,2011,Male,41.8
34,New Jersey,2011,Female,10.6
34,New Jersey,2012,Male,42.6
34,New Jersey,2012,Female,11.1
34,New Jersey,2013,Male,41.9
34,New Jersey,2013,Female,10.5
34,New Jersey,2014,Male,41.0
34,New Jersey,2014,Female,9.8
34,New Jersey,2015,Male,41.3
34,New Jersey,2015,Female,10.7
34,New Jersey,2016,Male,38.6
34,New Jersey,2016,Female,10.6
34,New Jersey,2017,Male,39.8
34,New Jersey,2017,Female,10.8
34,New Jersey,2018,Male,38.6
34,New Jersey,2018,Female,10.4
34,New Jersey,2019,Male,36.5
34,New Jersey,2019,Female,9.9
34,New Jersey,2020,Male,36.2
34,New Jersey,2020,Female,8.9
35,New Mexico,2011,Male,24.8
35,New Mexico,2011,Female,5.2
35,New Mexico,2012,Male,27.9
35,New Mexico,2012,Female,6.6
35,New Mexico,2013,Male,23.8
35,New Mexico,2013,Female,6.2
35,New Mexico,2014,Male,28.7
35,New Mexico,2014,Female,7.5
35,New Mexico,2015,Male,27.1
35,New Mexico,2015,Female,7.1
35,New Mexico,2016,Male,24.0
35,New Mexico,2016,Female,6.3
35,New Mexico,2017,Male,22.4
35,New Mexico,2017,Female,7.1
35,New Mexico,2018,Male,20.7
35,New Mexico,2018,Female,5.9
35,New Mexico,2019,Male,22.3
35,New Mexico,2019,Female,6.5
35,New Mexico,2020,Male,22.4
35,New Mexico,2020,Female,5.9
36,New York,2011,Male,42.1
36,New York,2011,Female,10.8
36,New York,2012,Male,41.6
36,New York,2012,Female,10.9
36,New York,2013,Male,41.9
36,New York,2013,Female,10.8
36,New York,2014,Male,40.2
36,New York,2014,Female,10.3
36,New York,2015,Male,39.8
36,New York,2015,Female,10.2
36,New York,2016,Male,39.6
36,New York,2016,Female,9.8
36,New York,2017,Male,39.2
36,New York,2017,Female,10.2
36,New York,2018,Male,37.6
36,New York,2018,Female,9.7
36,New York,2019,Male,37.4
36,New York,2019,Female,10.0
36,New York,2020,Male,33.1
36,New York,2020,Female,8.6
37,North Carolina,2011,Male,34.9
37,North Carolina,2011,Female,9.0
37,North Carolina,2012,Male,37.6
37,North Carolina,2012,Female,9.1
37,North Carolina,2013,Male,35.2
37,North Carolina,2013,Female,8.9
37,North Carolina,2014,Male,36.9
37,North Carolina,2014,Female,8.9
37,North Carolina,2015,Male,35.0
37,North Carolina,2015,Female,8.5
37,North Carolina,2016,Male,34.7
37,North Carolina,2016,Female,8.4
37,North Carolina,2017,Male,36.4
37,North Carolina,2017,Female,9.8
37,North Carolina,2018,Male,33.6
37,North Carolina,2018,Female,7.8
37,North Carolina,2019,Male,32.9
37,North Carolina,2019,Female,7.9
37,North Carolina,2020,Male,29.7
37,North Carolina,2020,Female,7.7
38,North Dakota,2011,Male,38.1
38,North Dakota,2011,Female,8.9
38,North Dakota,2012,Male,43.4
38,North Dakota,2012,Female,9.6
38,North Dakota,2013,Male,34.3
38,North Dakota,2013,Female,9.9
38,North Dakota,2014,Male,35.6
38,North Dakota,2014,Female,8.1
38,North Dakota,2015,Male,32.7
38,North Dakota,2015,Female,4.7
38,North Dakota,2016,Male,38.1
38,North Dakota,2016,Female,9.2
38,North Dakota,2017,Male,34.5
38,North Dakota,2017,Female,9.3
38,North Dakota,2018,Male,30.9
38,North Dakota,2018,Female,8.8
38,North Dakota,2019,Male,30.9
38,North Dakota,2019,Female,8.7
38,North Dakota,2020,Male,34.4
38,North Dakota,2020,Female,7.9
39,Ohio,2011,Male,37.7
39,Ohio,2011,Female,9.1
39,Ohio,2012,Male,40.0
39,Ohio,2012,Female,9.2
39,Ohio,2013,Male,40.2
39,Ohio,2013,Female,9.1
39,Ohio,2014,Male,39.2
39,Ohio,2014,Female,9.9
39,Ohio,2015,Male,38.4
39,Ohio,2015,Female,9.6
39,Ohio,2016,Male,37.5
39,Ohio,2016,Female,9.9
39,Ohio,2017,Male,38.2
39,Ohio,2017,Female,9.1
39,Ohio,2018,Male,39.1
39,Ohio,2018,Female,9.2
39,Ohio,2019,Male,37.7
39,Ohio,2019,Female,9.5
39,Ohio,2020,Male,36.1
39,Ohio,2020,Female,9.0
40,Oklahoma,2011,Male,31.9
40,Oklahoma,2011,Female,8.5
40,Oklahoma,2012,Male,34.3
40,Oklahoma,2012,Female,7.6
40,Oklahoma,2013,Male,36.5
40,Oklahoma,2013,Female,8.1
40,Oklahoma,2014,Male,33.4
40,Oklahoma,2014,Female,7.6
40,Oklahoma,2015,Male,35.6
40,Oklahoma,2015,Female,7.7
40,Oklahoma,2016,Male,34.5
40,Oklahoma,2016,Female,7.6
40,Oklahoma,2017,Male,32.9
40,Oklahoma,2017,Female,7.6
40,Oklahoma,2018,Male,30.5
40,Oklahoma,2018,Female,7.0
40,Oklahoma,2019,Male,31.5
40,Oklahoma,2019,Female,7.6
40,Oklahoma,2020,Male,31.1
40,Oklahoma,2020,Female,7.2
41,Oregon,2011,Male,39.7
41,Oregon,2011,Female,8.9
41,Oregon,2012,Male,38.0
41,Oregon,2012,Female,10.6
41,Oregon,2013,Male,37.6
41,Oregon,2013,Female,8.9
41,Oregon,2014,Male,39.6
41,Oregon,2014,Female,8.1
41,Oregon,2015,Male,37.6
41,Oregon,2015,Female,9.3
41,Oregon,2016,Male,36.1
41,Oregon,2016,Female,9.3
41,Oregon,2017,Male,36.4
41,Oregon,2017,Female,8.5
41,Oregon,2018,Male,34.4
41,Oregon,2018,Female,8.3
41,Oregon,2019,Male,33.8
41,Oregon,2019,Female,9.2
41,Oregon,2020,Male,29.5
41,Oregon,2020,Female,7.0
42,Pennsylvania,2011,Male,45.2
42,Pennsylvania,2011,Female,11.7
42,Pennsylvania,2012,Male,43.7
42,Pennsylvania,2012,Female,10.6
42,Pennsylvania,2013,Male,45.0
42,Pennsylvania,2013,Female,11.2
42,Pennsylvania,2014,Male,42.0
42,Pennsylvania,2014,Female,10.8
42,Pennsylvania,2015,Male,42.1
42,Pennsylvania,2015,Female,10.5
42,Pennsylvania,2016,Male,40.1
42,Pennsylvania,2016,Female,10.6
42,Pennsylvania,2017,Male,39.6
42,Pennsylvania,2017,Female,10.2
42,Pennsylvania,2018,Male,39.0
42,Pennsylvania,2018,Female,9.8
42,Pennsylvania,2019,Male,36.9
42,Pennsylvania,2019,Female,10.0
42,Pennsylvania,2020,Male,34.8
42,Pennsylvania,2020,Female,8.6
44,Rhode Island,2011,Male,52.1
44,Rhode Island,2011,Female,14.2
44,Rhode Island,2012,Male,51.8
44,Rhode Island,2012,Female,11.4
44,Rhode Island,2013,Male,49.0
44,Rhode Island,2013,Female,13.7
44,Rhode Island,2014,Male,47.4
44,Rhode Island,2014,Female,13.4
44,Rhode Island,2015,Male,44.6
