StateFIPS,State,Year,Sex,Value
38,North Dakota,2014,Female,8.24
38,North Dakota,2015,Male,24.7
38,North Dakota,2015,Female,12.06
38,North Dakota,2016,Male,25.49
38,North Dakota,2016,Female,10.44
38,North Dakota,2017,Male,27.35
38,North Dakota,2017,Female,11.7
38,North Dakota,2018,Male,27.2
38,North Dakota,2018,Female,13.83
38,North Dakota,2019,Male,22.07
38,North Dakota,2019,Female,12.95
38,North Dakota,2020,Male,26.07
38,North Dakota,2020,Female,12.43
39,Ohio,2011,Male,21.95
39,Ohio,2011,Female,12.21
39,Ohio,2012,Male,21.84
39,Ohio,2012,Female,11.87
39,Ohio,2013,Male,23.43
39,Ohio,2013,Female,12.04
39,Ohio,2014,Male,22.34
39,Ohio,2014,Female,12.43
39,Ohio,2015,Male,23.84
39,Ohio,2015,Female,13.29
39,Ohio,2016,Male,23.63
39,Ohio,2016,Female,13.02
39,Ohio,2017,Male,24.09
39,Ohio,2017,Female,13.01
39,Ohio,2018,Male,23.4
39,Ohio,2018,Female,13.14
39,Ohio,2019,Male,24.58
39,Ohio,2019,Female,12.98
39,Ohio,2020,Male,22.1
39,Ohio,2020,Female,12.47
40,Oklahoma,2011,Male,22.58
40,Oklahoma,2011,Female,13.22
40,Oklahoma,2012,Male,25.37
40,Oklahoma,2012,Female,13.59
40,Oklahoma,2013,Male,24.51
40,Oklahoma,2013,Female,13.45
40,Oklahoma,2014,Male,25.34
40,Oklahoma,2014,Female,13.52
40,Oklahoma,2015,Male,28.03
40,Oklahoma,2015,Female,16.12
40,Oklahoma,2016,Male,25.83
40,Oklahoma,2016,Female,15.29
40,Oklahoma,2017,Male,25.58
40,Oklahoma,2017,Female,15.05
40,Oklahoma,2018,Male,27.53
40,Oklahoma,2018,Female,17.67
40,Oklahoma,2019,Male,26.96
40,Oklahoma,2019,Female,16.85
40,Oklahoma,2020,Male,26.44
40,Oklahoma,2020,Female,15.16
41,Oregon,2011,Male,19.45
41,Oregon,2011,Female,10.71
41,Oregon,2012,Male,20.02
41,Oregon,2012,Female,10.8
41,Oregon,2013,Male,21.93
41,Oregon,2013,Female,10.45
41,Oregon,2014,Male,23.5
41,Oregon,2014,Female,10.98
41,Oregon,2015,Male,22.22
41,Oregon,2015,Female,10.96
41,Oregon,2016,Male,22.34
41,Oregon,2016,Female,10.02
41,Oregon,2017,Male,21.61
41,Oregon,2017,Female,10.71
41,Oregon,2018,Male,23.1
