StateFIPS,State,Year,Sex,Value
25,Massachusetts,2020,Male,19.14
25,Massachusetts,2020,Female,12.07
26,Michigan,2011,Male,23.86
26,Michigan,2011,Female,16.12
26,Michigan,2012,Male,23.79
26,Michigan,2012,Female,15.8
26,Michigan,2013,Male,22.82
26,Michigan,2013,Female,16.91
26,Michigan,2014,Male,23.92
26,Michigan,2014,Female,16.2
26,Michigan,2015,Male,24.74
26,Michigan,2015,Female,18.78
26,Michigan,2016,Male,26.95
26,Michigan,2016,Female,17.94
26,Michigan,2017,Male,26.51
26,Michigan,2017,Female,17.65
26,Michigan,2018,Male,24.94
26,Michigan,2018,Female,18.26
26,Michigan,2019,Male,25.84
26,Michigan,2019,Female,18.42
26,Michigan,2020,Male,22.85
26,Michigan,2020,Female,15.98
27,Minnesota,2011,Male,32.67
27,Minnesota,2011,Female,24.19
27,Minnesota,2012,Male,34.25
27,Minnesota,2012,Female,26.27
27,Minnesota,2013,Male,36.49
27,Minnesota,2013,Female,24.62
27,Minnesota,2014,Male,35.82
27,Minnesota,2014,Female,25.13
27,Minnesota,2015,Male,37.81
27,Minnesota,2015,Female,28.7
27,Minnesota,2016,Male,36.79
27,Minnesota,2016,Female,29.46
27,Minnesota,2017,Male,41.46
27,Minnesota,2017,Female,31.72
27,Minnesota,2018,Male,46.73
27,Minnesota,2018,Female,34.57
27,Minnesota,2019,Male,44.2
27,Minnesota,2019,Female,36.23
27,Minnesota,2020,Male,37.64
27,Minnesota,2020,Female,32.37
28,Mississippi,2011,Male,25.55
28,Mississippi,2011,Female,14.39
28,Mississippi,2012,Male,23.96
28,Mississippi,2012,Female,12.46
28,Mississippi,2013,Male,22.71
28,Mississippi,2013,Female,13.91
28,Mississippi,2014,Male,22.09
28,Mississippi,2014,Female,14.26
28,Mississippi,2015,Male,22.69
28,Mississippi,2015,Female,11.56
28,Mississippi,2016,Male,23.97
28,Mississippi,2016,Female,14.49
28,Mississippi,2017,Male,27.85
28,Mississippi,2017,Female,14.99
28,Mississippi,2018,Male,24.92
28,Mississippi,2018,Female,12.65
28,Mississippi,2019,Male,24.76
28,Mississippi,2019,Female,16.37
28,Mississippi,2020,Male,24.25
28,Mississippi,2020,Female,14.1
29,Missouri,2011,Male,24.42
29,Missouri,2011,Female,14.41
29,Missouri,2012,Male,24.55
29,Missouri,2012,Female,14.06
29,Missouri,2013,Male,24.48
29,Missouri,2013,Female,14.14
29,Missouri,2014,Male,24.89
29,Missouri,2014,Female,14.76
29,Missouri,2015,Male,24.5
29,Missouri,2015,Female,17.17
29,Missouri,2016,Male,22.53
29,Missouri,2016,Female,16.16
29,Missouri,2017,Male,24.97
29,Missouri,2017,Female,16.62
29,Missouri,2018,Male,23.16
29,Missouri,2018,Female,15.05
29,Missouri,2019,Male,22.8
29,Missouri,2019,Female,15.54
29,Missouri,2020,Male,21.31
29,Missouri,2020,Female,14.57
30,Montana,2011,Male,29.81
30,Montana,2011,Female,19.84
30,Montana,2012,Male,32.21
30,Montana,2012,Female,22.36
30,Montana,2013,Male,31.63
30,Montana,2013,Female,22.4
30,Montana,2014,Male,30.44
30,Montana,2014,Female,25.81
30,Montana,2015,Male,29.5
30,Montana,2015,Female,23.72
30,Montana,2016,Male,32.59
30,Montana,2016,Female,23.44
30,Montana,2017,Male,33.45
30,Montana,2017,Female,27.45
30,Montana,2018,Male,36.03
30,Montana,2018,Female,24.5
30,Montana,2019,Male,36.68
30,Montana,2019,Female,26.17
30,Montana,2020,Male,27.39
30,Montana,2020,Female,19.92
31,Nebraska,2011,Male,22.79
31,Nebraska,2011,Female,17.63
31,Nebraska,2012,Male,22.0
31,Nebraska,2012,Female,15.12
31,Nebraska,2013,Male,26.5
31,Nebraska,2013,Female,21.92
31,Nebraska,2014,Male,25.22
31,Nebraska,2014,Female,23.48
31,Nebraska,2015,Male,28.52
31,Nebraska,2015,Female,24.41
31,Nebraska,2016,Male,32.85
31,Nebraska,2016,Female,27.25
31,Nebraska,2017,Male,33.89
31,Nebraska,2017,Female,27.11
31,Nebraska,2018,Male,33.82
31,Nebraska,2018,Female,29.63
31,Nebraska,2019,Male,35.15
31,Nebraska,2019,Female,26.53
31,Nebraska,2020,Male,25.3
31,Nebraska,2020,Female,20.14
32,Nevada,2011,Male,16.69
32,Nevada,2011,Female,10.68
32,Nevada,2012,Male,17.99
32,Nevada,2012,Female,11.54
32,Nevada,2013,Male,20.3
32,Nevada,2013,Female,10.33
32,Nevada,2014,Male,20.38
32,Nevada,2014,Female,11.73
32,Nevada,2015,Male,16.41
32,Nevada,2015,Female,9.57
32,Nevada,2016,Male,24.14
32,Nevada,2016,Female,14.51
32,Nevada,2017,Male,29.17
32,Nevada,2017,Female,17.48
32,Nevada,2018,Male,27.92
32,Nevada,2018,Female,17.06
32,Nevada,2019,Male,27.37
32,Nevada,2019,Female,14.63
33,New Hampshire,2011,Male,31.0
33,New Hampshire,2011,Female,24.2
33,New Hampshire,2012,Male,32.82
33,New Hampshire,2012,Female,21.81
33,New Hampshire,2013,Male,35.86
33,New Hampshire,2013,Female,22.1
33,New Hampshire,2014,Male,39.37
33,New Hampshire,2014,Female,29.59
33,New Hampshire,2015,Male,37.34
33,New Hampshire,2015,Female,29.8
33,New Hampshire,2016,Male,37.99
33,New Hampshire,2016,Female,26.5
33,New Hampshire,2017,Male,43.29
33,New Hampshire,2017,Female,30.32
33,New Hampshire,2018,Male,35.49
33,New Hampshire,2018,Female,24.43
33,New Hampshire,2019,Male,44.09
33,New Hampshire,2019,Female,23.52
33,New Hampshire,2020,Male,29.82
33,New Hampshire,2020,Female,21.97
34,New Jersey,2011,Male,29.76
34,New Jersey,2011,Female,16.24
34,New Jersey,2012,Male,27.96
34,New Jersey,2012,Female,17.64
34,New Jersey,2013,Male,29.56
34,New Jersey,2013,Female,17.82
34,New Jersey,2014,Male,29.6
34,New Jersey,2014,Female,16.97
34,New Jersey,2015,Male,28.74
34,New Jersey,2015,Female,18.5
34,New Jersey,2016,Male,27.7
34,New Jersey,2016,Female,17.03
34,New Jersey,2017,Male,30.6
34,New Jersey,2017,Female,17.95
34,New Jersey,2018,Male,26.82
34,New Jersey,2018,Female,17.0
34,New Jersey,2019,Male,28.6
34,New Jersey,2019,Female,17.07
34,New Jersey,2020,Male,22.92
34,New Jersey,2020,Female,14.13
35,New Mexico,2011,Male,20.24
35,New Mexico,2011,Female,11.05
35,New Mexico,2012,Male,21.07
35,New Mexico,2012,Female,11.67
35,New Mexico,2013,Male,17.92
35,New Mexico,2013,Female,11.04
35,New Mexico,2014,Male,20.61
35,New Mexico,2014,Female,10.27
35,New Mexico,2015,Male,20.34
35,New Mexico,2015,Female,13.67
35,New Mexico,2016,Male,20.63
35,New Mexico,2016,Female,13.08
35,New Mexico,2017,Male,23.47
35,New Mexico,2017,Female,15.19
35,New Mexico,2018,Male,20.25
35,New Mexico,2018,Female,11.88
35,New Mexico,2019,Male,21.92
35,New Mexico,2019,Female,13.42
35,New Mexico,2020,Male,20.29
35,New Mexico,2020,Female,12.44
36,New York,2011,Male,24.21
36,New York,2011,Female,15.04
36,New York,2012,Male,22.15
36,New York,2012,Female,14.39
36,New York,2013,Male,24.53
36,New York,2013,Female,15.64
36,New York,2014,Male,23.88
36,New York,2014,Female,14.99
36,New York,2015,Male,23.6
36,New York,2015,Female,14.17
36,New York,2016,Male,23.45
36,New York,2016,Female,14.26
36,New York,2017,Male,23.92
36,New York,2017,Female,14.2
36,New York,2018,Male,22.91
36,New York,2018,Female,14.64
36,New York,2019,Male,23.73
36,New York,2019,Female,15.2
36,New York,2020,Male,19.61
36,New York,2020,Female,13.14
37,North Carolina,2011,Male,30.08
37,North Carolina,2011,Female,17.38
37,North Carolina,2012,Male,31.57
37,North Carolina,2012,Female,18.91
37,North Carolina,2013,Male,33.81
37,North Carolina,2013,Female,18.94
37,North Carolina,2014,Male,35.25
37,North Carolina,2014,Female,18.99
37,North Carolina,2015,Male,35.8
37,North Carolina,2015,Female,21.87
37,North Carolina,2016,Male,34.94
37,North Carolina,2016,Female,20.18
37,North Carolina,2017,Male,33.69
37,North Carolina,2017,Female,20.08
37,North Carolina,2018,Male,32.84
37,North Carolina,2018,Female,19.66
37,North Carolina,2019,Male,36.59
37,North Carolina,2019,Female,21.55
37,North Carolina,2020,Male,30.4
37,North Carolina,2020,Female,18.72
38,North Dakota,2011,Male,28.97
38,North Dakota,2011,Female,18.57
38,North Dakota,2012,Male,25.02
38,North Dakota,2012,Female,21.04
38,North Dakota,2013,Male,23.22
38,North Dakota,2013,Female,25.17
38,North Dakota,2014,Male,25.83
38,North Dakota,2014,Female,17.62
38,North Dakota,2015,Male,29.74
38,North Dakota,2015,Female,25.24
38,North Dakota,2016,Male,23.12
38,North Dakota,2016,Female,23.17
38,North Dakota,2017,Male,26.92
38,North Dakota,2017,Female,24.69
38,North Dakota,2018,Male,24.5
38,North Dakota,2018,Female,23.09
38,North Dakota,2019,Male,25.17
38,North Dakota,2019,Female,20.58
38,North Dakota,2020,Male,28.31
38,North Dakota,2020,Female,26.0
39,Ohio,2011,Male,24.72
39,Ohio,2011,Female,17.43
39,Ohio,2012,Male,24.06
39,Ohio,2012,Female,16.68
39,Ohio,2013,Male,24.83
39,Ohio,2013,Female,16.49
39,Ohio,2014,Male,29.11
39,Ohio,2014,Female,19.54
39,Ohio,2015,Male,29.96
39,Ohio,2015,Female,22.56
39,Ohio,2016,Male,32.41
39,Ohio,2016,Female,22.73
39,Ohio,2017,Male,31.09
39,Ohio,2017,Female,19.78
39,Ohio,2018,Male,30.12
39,Ohio,2018,Female,22.07
39,Ohio,2019,Male,33.3
39,Ohio,2019,Female,22.58
39,Ohio,2020,Male,28.79
39,Ohio,2020,Female,20.7
40,Oklahoma,2011,Male,20.14
40,Oklahoma,2011,Female,13.31
40,Oklahoma,2012,Male,23.18
40,Oklahoma,2012,Female,14.45
40,Oklahoma,2013,Male,27.06
40,Oklahoma,2013,Female,13.36
40,Oklahoma,2014,Male,31.05
40,Oklahoma,2014,Female,16.26
40,Oklahoma,2015,Male,30.18
40,Oklahoma,2015,Female,15.85
40,Oklahoma,2016,Male,31.27
40,Oklahoma,2016,Female,18.94
40,Oklahoma,2017,Male,28.26
40,Oklahoma,2017,Female,17.53
40,Oklahoma,2018,Male,25.54
40,Oklahoma,2018,Female,15.68
40,Oklahoma,2019,Male,27.6
40,Oklahoma,2019,Female,14.96
40,Oklahoma,2020,Male,26.68
40,Oklahoma,2020,Female,15.56
41,Oregon,2011,Male,30.35
41,Oregon,2011,Female,26.1
41,Oregon,2012,Male,30.87
41,Oregon,2012,Female,24.96
41,Oregon,2013,Male,35.5
41,Oregon,2013,Female,24.58
41,Oregon,2014,Male,34.8
41,Oregon,2014,Female,26.15
41,Oregon,2015,Male,31.94
41,Oregon,2015,Female,25.4
41,Oregon,2016,Male,31.37
41,Oregon,2016,Female,21.37
41,Oregon,2017,Male,31.85
41,Oregon,2017,Female,21.23
41,Oregon,2018,Male,27.85
41,Oregon,2018,Female,19.16
41,Oregon,2019,Male,32.09
41,Oregon,2019,Female,23.07
41,Oregon,2020,Male,24.56
41,Oregon,2020,Female,18.43
42,Pennsylvania,2011,Male,27.25
42,Pennsylvania,2011,Female,17.89
42,Pennsylvania,2012,Male,28.1
42,Pennsylvania,2012,Female,17.34
42,Pennsylvania,2013,Male,30.88
42,Pennsylvania,2013,Female,20.84
42,Pennsylvania,2014,Male,32.47
42,Pennsylvania,2014,Female,21.97
42,Pennsylvania,2015,Male,31.77
42,Pennsylvania,2015,Female,21.98
42,Pennsylvania,2016,Male,29.88
42,Pennsylvania,2016,Female,19.34
42,Pennsylvania,2017,Male,27.44
42,Pennsylvania,2017,Female,17.71
42,Pennsylvania,2018,Male,26.72
42,Pennsylvania,2018,Female,17.83
42,Pennsylvania,2019,Male,27.9
42,Pennsylvania,2019,Female,18.4
42,Pennsylvania,2020,Male,22.21
42,Pennsylvania,2020,Female,15.85
44,Rhode Island,2011,Male,28.0
44,Rhode Island,2011,Female,16.29
44,Rhode Island,2012,Male,25.33
44,Rhode Island,2012,Female,20.77
44,Rhode Island,2013,Male,29.59
44,Rhode Island,2013,Female,20.16
44,Rhode Island,2014,Male,37.98
44,Rhode Island,2014,Female,20.73
44,Rhode Island,2015,Male,31.54
44,Rhode Island,2015,Female,19.74
44,Rhode Island,2016,Male,29.01
44,Rhode Island,2016,Female,18.89
44,Rhode Island,2017,Male,27.37
44,Rhode Island,2017,Female,19.6
44,Rhode Island,2018,Male,28.49
44,Rhode Island,2018,Female,18.79
44,Rhode Island,2019,Male,26.54
44,Rhode Island,2019,Female,19.95
44,Rhode Island,2020,Male,20.76
44,Rhode Island,2020,Female,12.7
45,South Carolina,2011,Male,27.63
45,South Carolina,2011,Female,15.88
45,South Carolina,2012,Male,28.71
45,South Carolina,2012,Female,18.3
45,South Carolina,2013,Male,31.15
45,South Carolina,2013,Female,17.33
45,South Carolina,2014,Male,29.04
45,South Carolina,2014,Female,18.48
45,South Carolina,2015,Male,31.99
45,South Carolina,2015,Female,17.41
45,South Carolina,2016,Male,30.89
45,South Carolina,2016,Female,20.0
45,South Carolina,2017,Male,32.63
45,South Carolina,2017,Female,17.61
45,South Carolina,2018,Male,30.28
45,South Carolina,2018,Female,18.25
45,South Carolina,2019,Male,26.32
45,South Carolina,2019,Female,15.77
45,South Carolina,2020,Male,27.71
45,South Carolina,2020,Female,16.75
46,South Dakota,2011,Male,23.94
46,South Dakota,2011,Female,20.59
46,South Dakota,2012,Male,28.18
