"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"29","Missouri","2016","22.1","",,"Male"
"29","Missouri","2016","16.4","",,"Female"
"29","Missouri","2017","22.5","",,"Male"
"29","Missouri","2017","15.3","",,"Female"
"29","Missouri","2018","21.9","",,"Male"
"29","Missouri","2018","14.7","",,"Female"
"29","Missouri","2019","21.1","",,"Male"
"29","Missouri","2019","15.8","",,"Female"
"29","Missouri","2020","22.7","",,"Male"
"29","Missouri","2020","14.0","",,"Female"
"30","Montana","2011","22.6","",,"Male"
"30","Montana","2011","17.6","",,"Female"
"30","Montana","2012","21.3","",,"Male"
"30","Montana","2012","18.9","",,"Female"
"30","Montana","2013","24.6","",,"Male"
"30","Montana","2013","17.3","",,"Female"
"30","Montana","2014","22.8","",,"Male"
"30","Montana","2014","16.1","",,"Female"
"30","Montana","2015","20.9","",,"Male"
"30","Montana","2015","14.6","",,"Female"
"30","Montana","2016","21.7","",,"Male"
"30","Montana","2016","15.7","",,"Female"
"30","Montana","2017","24.6","",,"Male"
"30","Montana","2017","14.7","",,"Female"
"30","Montana","2018","22.1","",,"Male"
"30","Montana","2018","14.1","",,"Female"
"30","Montana","2019","18.7","",,"Male"
"30","Montana","2019","14.3","",,"Female"
"30","Montana","2020","22.5","",,"Male"
"30","Montana","2020","13.6","",,"Female"
"31","Nebraska","2011","25.6","",,"Male"
"31","Nebraska","2011","18.8","",,"Female"
"31","Nebraska","2012","23.0","",,"Male"
"31","Nebraska","2012","17.0","",,"Female"
"31","Nebraska","2013","26.4","",,"Male"
"31","Nebraska","2013","18.3","",,"Female"
"31","Nebraska","2014","25.6","",,"Male"
"31","Nebraska","2014","13.4","",,"Female"
"31","Nebraska","2015","23.6","",,"Male"
"31","Nebraska","2015","18.3","",,"Female"
"31","Nebraska","2016","22.8","",,"Male"
"31","Nebraska","2016","16.7","",,"Female"
"31","Nebraska","2017","26.3","",,"Male"
"31","Nebraska","2017","19.2","",,"Female"
"31","Nebraska","2018","22.1","",,"Male"
