"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"18","Indiana","2012","6.4","",,"Male"
"18","Indiana","2012","18.2","",,"Female"
"18","Indiana","2013","6.1","",,"Male"
"18","Indiana","2013","19.4","",,"Female"
"18","Indiana","2014","6.3","",,"Male"
"18","Indiana","2014","17.7","",,"Female"
"18","Indiana","2015","6.5","",,"Male"
"18","Indiana","2015","20.1","",,"Female"
"18","Indiana","2017","7.0","",,"Male"
"18","Indiana","2017","17.8","",,"Female"
"18","Indiana","2018","6.4","",,"Male"
"18","Indiana","2018","17.8","",,"Female"
"18","Indiana","2019","6.5","",,"Male"
"18","Indiana","2019","15.9","",,"Female"
"19","Iowa","2011","6.8","",,"Male"
"19","Iowa","2011","19.9","",,"Female"
"19","Iowa","2012","7.1","",,"Male"
"19","Iowa","2012","18.5","",,"Female"
"19","Iowa","2013","7.3","",,"Male"
"19","Iowa","2013","20.2","",,"Female"
"19","Iowa","2014","8.6","",,"Male"
"19","Iowa","2014","22.6","",,"Female"
"19","Iowa","2015","7.7","",,"Male"
"19","Iowa","2015","22.4","",,"Female"
"19","Iowa","2016","8.2","",,"Male"
"19","Iowa","2016","23.6","",,"Female"
"19","Iowa","2017","6.9","",,"Male"
"19","Iowa","2017","19.5","",,"Female"
"19","Iowa","2018","7.7","",,"Male"
"19","Iowa","2018","21.9","",,"Female"
"19","Iowa","2019","8.9","",,"Male"
"19","Iowa","2019","20.6","",,"Female"
"19","Iowa","2020","7.2","",,"Male"
"19","Iowa","2020","18.1","",,"Female"
"21","Kentucky","2011","6.7","",,"Male"
"21","Kentucky","2011","22.1","",,"Female"
"21","Kentucky","2012","7.4","",,"Male"
"21","Kentucky","2012","22.9","",,"Female"
"21","Kentucky","2013","8.2","",,"Male"
"21","Kentucky","2013","20.0","",,"Female"
"21","Kentucky","2014","8.1","",,"Male"
"21","Kentucky","2014","23.2","",,"Female"
"21","Kentucky","2015","9.2","",,"Male"
"21","Kentucky","2015","24.6","",,"Female"
"21","Kentucky","2016","7.7","",,"Male"
"21","Kentucky","2016","25.0","",,"Female"
"21","Kentucky","2017","8.3","",,"Male"
"21","Kentucky","2017","23.6","",,"Female"
"21","Kentucky","2018","6.7","",,"Male"
"21","Kentucky","2018","20.8","",,"Female"
"21","Kentucky","2019","7.3","",,"Male"
"21","Kentucky","2019","21.7","",,"Female"
"21","Kentucky","2020","7.0","",,"Male"
"21","Kentucky","2020","18.1","",,"Female"
"22","Louisiana","2011","6.5","",,"Male"
"22","Louisiana","2011","20.0","",,"Female"
"22","Louisiana","2012","6.0","",,"Male"
"22","Louisiana","2012","19.7","",,"Female"
"22","Louisiana","2013","7.4","",,"Male"
"22","Louisiana","2013","19.6","",,"Female"
"22","Louisiana","2014","6.9","",,"Male"
"22","Louisiana","2014","21.3","",,"Female"
"22","Louisiana","2015","7.8","",,"Male"
"22","Louisiana","2015","21.4","",,"Female"
"22","Louisiana","2016","7.0","",,"Male"
"22","Louisiana","2016","21.8","",,"Female"
"22","Louisiana","2017","7.7","",,"Male"
"22","Louisiana","2017","20.7","",,"Female"
"22","Louisiana","2018","7.8","",,"Male"
"22","Louisiana","2018","23.6","",,"Female"
"22","Louisiana","2019","7.5","",,"Male"
"22","Louisiana","2019","20.7","",,"Female"
"22","Louisiana","2020","5.6","",,"Male"
"22","Louisiana","2020","15.9","",,"Female"
"23","Maine","2011","8.9","",,"Male"
"23","Maine","2011","21.7","",,"Female"
"23","Maine","2012","7.7","",,"Male"
"23","Maine","2012","21.2","",,"Female"
"23","Maine","2013","8.1","",,"Male"
"23","Maine","2013","24.6","",,"Female"
"23","Maine","2014","10.7","",,"Male"
"23","Maine","2014","25.5","",,"Female"
