"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"23","Maine","2013","12.3","",,"Female"
"23","Maine","2014","51.7","",,"Male"
"23","Maine","2014","12.4","",,"Female"
"23","Maine","2015","45.1","",,"Male"
"23","Maine","2015","11.2","",,"Female"
"23","Maine","2016","45.7","",,"Male"
"23","Maine","2016","11.3","",,"Female"
"23","Maine","2017","48.6","",,"Male"
"23","Maine","2017","11.4","",,"Female"
"23","Maine","2018","42.4","",,"Male"
"23","Maine","2018","11.5","",,"Female"
"23","Maine","2019","44.6","",,"Male"
"23","Maine","2019","12.6","",,"Female"
"23","Maine","2020","44.9","",,"Male"
"23","Maine","2020","11.6","",,"Female"
"24","Maryland","2011","32.8","",,"Male"
"24","Maryland","2011","9.2","",,"Female"
"24","Maryland","2012","38.7","",,"Male"
"24","Maryland","2012","9.0","",,"Female"
"24","Maryland","2013","39.4","",,"Male"
"24","Maryland","2013","9.5","",,"Female"
"24","Maryland","2014","38.7","",,"Male"
"24","Maryland","2014","9.8","",,"Female"
"24","Maryland","2015","38.5","",,"Male"
"24","Maryland","2015","9.2","",,"Female"
"24","Maryland","2016","31.8","",,"Male"
"24","Maryland","2016","9.0","",,"Female"
"24","Maryland","2017","30.1","",,"Male"
"24","Maryland","2017","6.8","",,"Female"
"24","Maryland","2018","31.1","",,"Male"
"24","Maryland","2018","8.6","",,"Female"
"24","Maryland","2019","26.5","",,"Male"
"24","Maryland","2019","7.7","",,"Female"
"24","Maryland","2020","22.1","",,"Male"
"24","Maryland","2020","6.0","",,"Female"
"25","Massachusetts","2011","41.7","",,"Male"
"25","Massachusetts","2011","12.2","",,"Female"
"25","Massachusetts","2012","42.6","",,"Male"
"25","Massachusetts","2012","11.7","",,"Female"
"25","Massachusetts","2013","40.3","",,"Male"
"25","Massachusetts","2013","10.8","",,"Female"
"25","Massachusetts","2014","39.5","",,"Male"
"25","Massachusetts","2014","11.0","",,"Female"
"25","Massachusetts","2015","40.7","",,"Male"
"25","Massachusetts","2015","10.9","",,"Female"
"25","Massachusetts","2016","39.8","",,"Male"
"25","Massachusetts","2016","10.6","",,"Female"
"25","Massachusetts","2017","38.3","",,"Male"
"25","Massachusetts","2017","10.4","",,"Female"
"25","Massachusetts","2018","35.4","",,"Male"
"25","Massachusetts","2018","9.6","",,"Female"
"25","Massachusetts","2019","37.5","",,"Male"
"25","Massachusetts","2019","10.9","",,"Female"
"25","Massachusetts","2020","35.4","",,"Male"
"25","Massachusetts","2020","9.3","",,"Female"
"26","Michigan","2011","40.6","",,"Male"
"26","Michigan","2011","10.4","",,"Female"
"26","Michigan","2012","40.5","",,"Male"
"26","Michigan","2012","10.5","",,"Female"
"26","Michigan","2013","38.6","",,"Male"
"26","Michigan","2013","10.1","",,"Female"
"26","Michigan","2014","39.2","",,"Male"
"26","Michigan","2014","10.2","",,"Female"
"26","Michigan","2015","39.8","",,"Male"
"26","Michigan","2015","9.7","",,"Female"
"26","Michigan","2016","41.3","",,"Male"
"26","Michigan","2016","9.8","",,"Female"
"26","Michigan","2017","37.2","",,"Male"
"26","Michigan","2017","9.1","",,"Female"
"26","Michigan","2018","36.5","",,"Male"
"26","Michigan","2018","9.3","",,"Female"
"26","Michigan","2019","32.8","",,"Male"
"26","Michigan","2019","9.3","",,"Female"
"26","Michigan","2020","32.4","",,"Male"
"26","Michigan","2020","8.5","",,"Female"
"27","Minnesota","2011","40.8","",,"Male"
"27","Minnesota","2011","9.7","",,"Female"
"27","Minnesota","2012","39.2","",,"Male"
"27","Minnesota","2012","9.2","",,"Female"
"27","Minnesota","2013","35.4","",,"Male"
"27","Minnesota","2013","9.0","",,"Female"
"27","Minnesota","2014","38.4","",,"Male"
"27","Minnesota","2014","10.1","",,"Female"
"27","Minnesota","2015","38.9","",,"Male"
"27","Minnesota","2015","9.4","",,"Female"
"27","Minnesota","2016","35.5","",,"Male"
"27","Minnesota","2016","8.8","",,"Female"
"27","Minnesota","2017","38.4","",,"Male"
"27","Minnesota","2017","9.1","",,"Female"
"27","Minnesota","2018","36.5","",,"Male"
"27","Minnesota","2018","9.2","",,"Female"
"27","Minnesota","2019","35.9","",,"Male"
"27","Minnesota","2019","9.4","",,"Female"
"27","Minnesota","2020","32.5","",,"Male"
"27","Minnesota","2020","7.9","",,"Female"
"28","Mississippi","2011","30.3","",,"Male"
"28","Mississippi","2011","7.5","",,"Female"
"28","Mississippi","2012","32.1","",,"Male"
"28","Mississippi","2012","7.4","",,"Female"
"28","Mississippi","2013","32.9","",,"Male"
"28","Mississippi","2013","6.8","",,"Female"
"28","Mississippi","2014","29.8","",,"Male"
"28","Mississippi","2014","7.6","",,"Female"
"28","Mississippi","2015","31.8","",,"Male"
"28","Mississippi","2015","6.3","",,"Female"
"28","Mississippi","2016","32.1","",,"Male"
"28","Mississippi","2016","7.3","",,"Female"
"28","Mississippi","2017","31.3","",,"Male"
"28","Mississippi","2017","7.1","",,"Female"
"28","Mississippi","2018","29.0","",,"Male"
"28","Mississippi","2018","8.2","",,"Female"
"28","Mississippi","2019","29.1","",,"Male"
"28","Mississippi","2019","7.4","",,"Female"
"28","Mississippi","2020","26.7","",,"Male"
"28","Mississippi","2020","6.9","",,"Female"
"29","Missouri","2011","32.1","",,"Male"
"29","Missouri","2011","9.0","",,"Female"
"29","Missouri","2012","32.3","",,"Male"
"29","Missouri","2012","8.6","",,"Female"
"29","Missouri","2013","34.2","",,"Male"
"29","Missouri","2013","8.1","",,"Female"
"29","Missouri","2014","34.5","",,"Male"
"29","Missouri","2014","8.7","",,"Female"
"29","Missouri","2015","33.7","",,"Male"
"29","Missouri","2015","8.2","",,"Female"
"29","Missouri","2016","35.0","",,"Male"
"29","Missouri","2016","8.6","",,"Female"
"29","Missouri","2017","34.8","",,"Male"
"29","Missouri","2017","8.3","",,"Female"
"29","Missouri","2018","32.2","",,"Male"
"29","Missouri","2018","7.6","",,"Female"
"29","Missouri","2019","30.1","",,"Male"
"29","Missouri","2019","7.4","",,"Female"
"29","Missouri","2020","30.6","",,"Male"
"29","Missouri","2020","7.6","",,"Female"
"30","Montana","2011","40.5","",,"Male"
"30","Montana","2011","11.1","",,"Female"
"30","Montana","2012","38.5","",,"Male"
"30","Montana","2012","12.4","",,"Female"
"30","Montana","2013","32.8","",,"Male"
"30","Montana","2013","10.7","",,"Female"
"30","Montana","2014","34.4","",,"Male"
"30","Montana","2014","8.7","",,"Female"
"30","Montana","2015","39.0","",,"Male"
"30","Montana","2015","9.4","",,"Female"
"30","Montana","2016","40.8","",,"Male"
"30","Montana","2016","11.2","",,"Female"
"30","Montana","2017","36.1","",,"Male"
"30","Montana","2017","10.9","",,"Female"
"30","Montana","2018","36.3","",,"Male"
"30","Montana","2018","9.9","",,"Female"
"30","Montana","2019","41.5","",,"Male"
"30","Montana","2019","8.6","",,"Female"
"30","Montana","2020","34.6","",,"Male"
"30","Montana","2020","7.4","",,"Female"
"31","Nebraska","2011","40.2","",,"Male"
"31","Nebraska","2011","8.0","",,"Female"
"31","Nebraska","2012","37.0","",,"Male"
"31","Nebraska","2012","8.3","",,"Female"
"31","Nebraska","2013","36.0","",,"Male"
"31","Nebraska","2013","8.4","",,"Female"
"31","Nebraska","2014","34.6","",,"Male"
"31","Nebraska","2014","8.1","",,"Female"
"31","Nebraska","2015","34.8","",,"Male"
"31","Nebraska","2015","10.6","",,"Female"
"31","Nebraska","2016","33.5","",,"Male"
"31","Nebraska","2016","8.6","",,"Female"
"31","Nebraska","2017","37.0","",,"Male"
"31","Nebraska","2017","8.6","",,"Female"
"31","Nebraska","2018","35.7","",,"Male"
"31","Nebraska","2018","8.3","",,"Female"
"31","Nebraska","2019","36.0","",,"Male"
"31","Nebraska","2019","7.3","",,"Female"
"31","Nebraska","2020","28.9","",,"Male"
"31","Nebraska","2020","5.0","",,"Female"
"32","Nevada","2011","35.7","",,"Male"
"32","Nevada","2011","9.0","",,"Female"
"32","Nevada","2012","34.8","",,"Male"
"32","Nevada","2012","10.3","",,"Female"
"32","Nevada","2013","33.1","",,"Male"
"32","Nevada","2013","8.7","",,"Female"
"32","Nevada","2014","34.3","",,"Male"
"32","Nevada","2014","9.9","",,"Female"
"32","Nevada","2015","31.6","",,"Male"
"32","Nevada","2015","9.0","",,"Female"
"32","Nevada","2016","33.2","",,"Male"
"32","Nevada","2016","8.7","",,"Female"
"32","Nevada","2017","30.0","",,"Male"
"32","Nevada","2017","9.5","",,"Female"
"32","Nevada","2018","28.4","",,"Male"
"32","Nevada","2018","8.4","",,"Female"
"32","Nevada","2019","28.1","",,"Male"
"32","Nevada","2019","7.0","",,"Female"
"33","New Hampshire","2011","52.9","",,"Male"
"33","New Hampshire","2011","13.3","",,"Female"
"33","New Hampshire","2012","51.3","",,"Male"
"33","New Hampshire","2012","10.5","",,"Female"
"33","New Hampshire","2013","45.9","",,"Male"
"33","New Hampshire","2013","13.4","",,"Female"
"33","New Hampshire","2014","42.6","",,"Male"
"33","New Hampshire","2014","10.4","",,"Female"
"33","New Hampshire","2015","44.6","",,"Male"
"33","New Hampshire","2015","13.2","",,"Female"
"33","New Hampshire","2016","48.9","",,"Male"
"33","New Hampshire","2016","12.9","",,"Female"
