"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"28","Mississippi","2017","54.92","",,"Male"
"28","Mississippi","2017","42.42","",,"Female"
"28","Mississippi","2018","58.40","",,"Male"
"28","Mississippi","2018","42.94","",,"Female"
"28","Mississippi","2019","55.91","",,"Male"
"28","Mississippi","2019","40.52","",,"Female"
"28","Mississippi","2020","46.93","",,"Male"
"28","Mississippi","2020","33.86","",,"Female"
"29","Missouri","2011","50.77","",,"Male"
"29","Missouri","2011","37.17","",,"Female"
"29","Missouri","2012","49.42","",,"Male"
"29","Missouri","2012","37.87","",,"Female"
"29","Missouri","2013","48.28","",,"Male"
"29","Missouri","2013","34.84","",,"Female"
"29","Missouri","2014","46.10","",,"Male"
"29","Missouri","2014","36.29","",,"Female"
"29","Missouri","2015","46.90","",,"Male"
"29","Missouri","2015","34.61","",,"Female"
"29","Missouri","2016","45.55","",,"Male"
"29","Missouri","2016","35.20","",,"Female"
"29","Missouri","2017","44.79","",,"Male"
"29","Missouri","2017","35.39","",,"Female"
"29","Missouri","2018","46.01","",,"Male"
"29","Missouri","2018","35.29","",,"Female"
"29","Missouri","2019","42.75","",,"Male"
"29","Missouri","2019","34.32","",,"Female"
"29","Missouri","2020","40.01","",,"Male"
"29","Missouri","2020","31.26","",,"Female"
"30","Montana","2011","42.81","",,"Male"
"30","Montana","2011","36.18","",,"Female"
"30","Montana","2012","41.32","",,"Male"
"30","Montana","2012","32.35","",,"Female"
"30","Montana","2013","46.96","",,"Male"
"30","Montana","2013","32.18","",,"Female"
"30","Montana","2014","42.76","",,"Male"
"30","Montana","2014","34.55","",,"Female"
"30","Montana","2015","48.19","",,"Male"
"30","Montana","2015","33.08","",,"Female"
"30","Montana","2016","41.83","",,"Male"
"30","Montana","2016","32.89","",,"Female"
"30","Montana","2017","45.87","",,"Male"
"30","Montana","2017","31.19","",,"Female"
"30","Montana","2018","40.55","",,"Male"
"30","Montana","2018","30.30","",,"Female"
"30","Montana","2019","40.42","",,"Male"
"30","Montana","2019","30.91","",,"Female"
"30","Montana","2020","41.64","",,"Male"
"30","Montana","2020","31.09","",,"Female"
"31","Nebraska","2011","50.37","",,"Male"
"31","Nebraska","2011","41.09","",,"Female"
"31","Nebraska","2012","51.24","",,"Male"
"31","Nebraska","2012","37.68","",,"Female"
"31","Nebraska","2013","49.52","",,"Male"
"31","Nebraska","2013","34.98","",,"Female"
"31","Nebraska","2014","50.07","",,"Male"
"31","Nebraska","2014","35.85","",,"Female"
"31","Nebraska","2015","47.03","",,"Male"
"31","Nebraska","2015","39.26","",,"Female"
"31","Nebraska","2016","48.96","",,"Male"
"31","Nebraska","2016","41.85","",,"Female"
"31","Nebraska","2017","45.35","",,"Male"
"31","Nebraska","2017","38.58","",,"Female"
"31","Nebraska","2018","48.00","",,"Male"
"31","Nebraska","2018","37.99","",,"Female"
"31","Nebraska","2019","43.96","",,"Male"
"31","Nebraska","2019","34.23","",,"Female"
"31","Nebraska","2020","39.84","",,"Male"
"31","Nebraska","2020","32.47","",,"Female"
"32","Nevada","2011","46.05","",,"Male"
"32","Nevada","2011","38.53","",,"Female"
"32","Nevada","2012","46.02","",,"Male"
"32","Nevada","2012","34.15","",,"Female"
"32","Nevada","2013","43.49","",,"Male"
"32","Nevada","2013","35.10","",,"Female"
"32","Nevada","2014","44.22","",,"Male"
"32","Nevada","2014","31.24","",,"Female"
"32","Nevada","2015","40.67","",,"Male"
"32","Nevada","2015","29.57","",,"Female"
"32","Nevada","2016","41.01","",,"Male"
"32","Nevada","2016","32.38","",,"Female"
"32","Nevada","2017","38.67","",,"Male"
"32","Nevada","2017","31.42","",,"Female"
"32","Nevada","2018","40.86","",,"Male"
"32","Nevada","2018","30.15","",,"Female"
"32","Nevada","2019","36.80","",,"Male"
"32","Nevada","2019","28.03","",,"Female"
"33","New Hampshire","2011","45.83","",,"Male"
"33","New Hampshire","2011","38.08","",,"Female"
"33","New Hampshire","2012","42.34","",,"Male"
"33","New Hampshire","2012","33.80","",,"Female"
"33","New Hampshire","2013","43.35","",,"Male"
"33","New Hampshire","2013","33.66","",,"Female"
"33","New Hampshire","2014","41.75","",,"Male"
"33","New Hampshire","2014","34.07","",,"Female"
"33","New Hampshire","2015","42.12","",,"Male"
"33","New Hampshire","2015","31.56","",,"Female"
"33","New Hampshire","2016","43.55","",,"Male"
"33","New Hampshire","2016","33.96","",,"Female"
"33","New Hampshire","2017","41.50","",,"Male"
"33","New Hampshire","2017","26.82","",,"Female"
"33","New Hampshire","2018","42.40","",,"Male"
"33","New Hampshire","2018","31.73","",,"Female"
"33","New Hampshire","2019","39.03","",,"Male"
"33","New Hampshire","2019","35.30","",,"Female"
"33","New Hampshire","2020","32.82","",,"Male"
"33","New Hampshire","2020","29.84","",,"Female"
"34","New Jersey","2011","49.09","",,"Male"
"34","New Jersey","2011","39.19","",,"Female"
"34","New Jersey","2012","47.87","",,"Male"
